[run number],max-accel,initial-tips,waiting-cost,traffic-flow-from-south,switch-probability,signal-NS?,speed-limit,traffic-flow-from-east,cool-down,traffic-flow-from-west,time-window,random-switch?,traffic-flow-from-north,max-brake,[step],average-speed,average-wait,average-drive,pass-car
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,3.080033222,11.86111111,4.046296296,108
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,2.959060548,9.712962963,4.148148148,108
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,3.266247346,9.920792079,3.920792079,101
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,2.737071653,14.74157303,4.08988764,89
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,3.057465228,10.19587629,4.144329897,97
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,2.630579073,14.82417582,4.263736264,91
124,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,3.3367894,8.5,3.94,100
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,1,3.372815306,10.81818182,3.772727273,110
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,2,3.248760724,9.095744681,3.925531915,94
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,3,2.993805633,10.08737864,4.097087379,103
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,2.868645303,10.84782609,4.152173913,92
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,3.108821393,10.01941748,3.980582524,103
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,2.878204089,11.56989247,4.096774194,93
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,3.217205953,10.5,3.918604651,86
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,2.770273095,13.2183908,3.977011494,87
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,3.395998088,7.711111111,3.811111111,90
125,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,2.833190955,13.16831683,4.079207921,101
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,1,3.272152386,12.1,3.83,100
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,2,2.732719038,13.42268041,4.278350515,97
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,3,3.051182426,10.88043478,4.010869565,92
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,2.942261612,13.23148148,4.074074074,108
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,2.863337925,11.72527473,4.098901099,91
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,2.848782411,9.715789474,4.273684211,95
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,3.068939498,11.16666667,4.066666667,90
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,2.710896995,13.86904762,4.19047619,84
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,3.182346627,8.821428571,3.976190476,84
126,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,2.901261389,10.90217391,4.22826087,92
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,1,3.244576722,11.82242991,4.037383178,107
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,2,3.021566663,10.9787234,4.021276596,94
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,3,2.634153683,12.97647059,4.141176471,85
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,3.078004576,11.01204819,4.096385542,83
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,2.716314815,14.12121212,4.272727273,99
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,2.833600451,13.64556962,4.025316456,79
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,2.906611866,11.07826087,4.330434783,115
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,2.960005735,11.04651163,4.151162791,86
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,2.914982625,10.43478261,4.217391304,92
127,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,3.060101954,10.81632653,4.06122449,98
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,1,3.269384035,11.64150943,4.009433962,106
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,2,3.216451447,8.389473684,4.010526316,95
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,3,2.505721162,17.0125,4.4,80
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,3.157459726,10.02941176,4.049019608,102
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,2.73033211,11.47191011,4.303370787,89
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,2.88551319,11.22,4.1,100
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,2.879829124,11.5412844,4.321100917,109
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,3.111648147,9.565217391,4.054347826,92
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,2.80120335,13.24752475,4.178217822,101
128,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,3.062986306,10.26530612,4.010204082,98
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,1,3.361288851,9.583333333,3.895833333,96
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,2,3.113891414,11,3.977011494,87
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,3,2.880856156,12.63541667,4.135416667,96
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,3.146967961,9.65625,3.96875,96
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,2.611561948,15.28735632,4.32183908,87
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,3.155029123,9.933333333,3.966666667,90
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,3.044232602,10.2244898,4.051020408,98
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,3.183107064,10.05208333,4.03125,96
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,2.835057732,13.10185185,4.194444444,108
129,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,3.269472174,9.883495146,3.86407767,103
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,1,3.192675718,14.50515464,3.93814433,97
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,2,3.213816737,8.75862069,3.931034483,87
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,3,2.861060319,12.74226804,4.175257732,97
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,4,3.179867558,9.75,4.04,100
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,5,2.743564103,12.96629213,4.213483146,89
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,6,3.314006093,8.93902439,3.853658537,82
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,7,2.630009146,14.3,4.211111111,90
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,8,3.029182716,9.712765957,4.170212766,94
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,9,2.946434089,11.50561798,4.04494382,89
130,3,100,1,10,50,TRUE,5,25,45,25,180,TRUE,10,3,10,3.019548428,10.71287129,4.099009901,101
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.536019892,9.319327731,3.74789916,119
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.801583231,12.31730769,4.211538462,104
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.933985577,10.89583333,4.15625,96
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.819141129,12.67647059,4.225490196,102
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.796139825,12.65263158,4.178947368,95
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.770928619,13.90625,4.197916667,96
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.897950913,11.36363636,4.080808081,99
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.56714436,14.5060241,4.13253012,83
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.763211524,12.42553191,4.308510638,94
131,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.890241577,12.13461538,4.259615385,104
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.429424529,11.40350877,3.859649123,114
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.654247193,12.43478261,4.336956522,92
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.989298787,11.30337079,4.056179775,89
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.745536116,13.74725275,4.263736264,91
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.845985161,12.30693069,4.138613861,101
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.977558776,11.17977528,4.078651685,89
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,3.041259602,8.902912621,4.194174757,103
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.675691552,12.58333333,4.270833333,96
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.891095259,11.3877551,4.081632653,98
132,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,3.025227703,10.33707865,4.02247191,89
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.219945307,12.54255319,3.925531915,94
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.949906046,10.51807229,4.084337349,83
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.893814735,11.00900901,4.396396396,111
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.807226053,11.72815534,4.32038835,103
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.551294793,14.02325581,4.302325581,86
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.798804843,12.3877551,4.183673469,98
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.952825086,12.27102804,4.018691589,107
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.815926019,13.73913043,4.163043478,92
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.789184926,12.80681818,4.170454545,88
133,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,3.089077589,8.953703704,4.074074074,108
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.278770775,11.91304348,3.965217391,115
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.689992825,12.35365854,4.402439024,82
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.760707197,13.35227273,4.295454545,88
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.631233274,13.76666667,4.255555556,90
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.908142879,11.07216495,4.164948454,97
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.641796044,12.58695652,4.391304348,92
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.826048475,11.40217391,4.293478261,92
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.773011554,13.05319149,4.234042553,94
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.857529753,11.3960396,4.188118812,101
134,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.697343401,14.10465116,4.023255814,86
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.292289396,14.42056075,3.906542056,107
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.909526544,11.79245283,4.132075472,106
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.728394325,12.58064516,4.23655914,93
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.760615992,13.76470588,4.035294118,85
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.799841721,12.2247191,4.213483146,89
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,3.080359085,9.969387755,3.989795918,98
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.841980936,12.01834862,4.19266055,109
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.539831578,16.56043956,4.175824176,91
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.782123816,12.93548387,4.225806452,93
135,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.880548894,10.88888889,4.25,108
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.347152881,10.7961165,3.980582524,103
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.791942986,12.1011236,4.247191011,89
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.938705882,11.18085106,4.138297872,94
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.757402891,11.39361702,4.308510638,94
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.754502563,12.69072165,4.371134021,97
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.695241516,15.14117647,4.164705882,85
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.980409213,10.19791667,4.09375,96
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.967209943,11.13978495,4.139784946,93
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.843726239,12.5326087,4.260869565,92
136,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.691263529,13.25,4.321428571,84
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.314334484,13.42990654,3.775700935,107
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,3.061738131,10.93396226,4.018867925,106
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.611431753,13,4.473684211,95
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.939501035,10.62135922,4.262135922,103
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.754673534,13.61702128,4.244680851,94
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.866801191,11.69473684,4.126315789,95
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.58849186,15.11956522,4.293478261,92
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,3.113855376,10.05940594,3.96039604,101
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.909870402,11.27368421,4.094736842,95
137,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.853856673,13.12264151,4.160377358,106
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.403084184,10.42718447,3.883495146,103
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.873865438,11.17045455,4.090909091,88
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.72416197,13.42553191,4.265957447,94
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.599584769,14.41758242,4.197802198,91
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.746339133,11.35789474,4.273684211,95
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.668713562,14.62068966,4.172413793,87
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.786316195,13.10869565,4.206521739,92
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.767174923,12.82352941,4.129411765,85
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.854456502,10.7826087,4.336956522,92
138,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.937454959,11.48484848,4.161616162,99
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.223418251,12.36734694,3.979591837,98
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.743157971,13.30588235,4.258823529,85
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.664537916,13.11363636,4.306818182,88
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,3.059044803,9.16,4.19,100
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.828986867,12.01960784,4.343137255,102
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.777120961,12.4893617,4.159574468,94
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.508634092,15.16304348,4.402173913,92
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.817723882,12.84375,4.34375,96
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.918534039,13.1588785,4.158878505,107
139,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.672265527,14.29761905,4.297619048,84
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,1,3.253898163,13.80612245,3.87755102,98
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,2,2.555054473,14.39506173,4.234567901,81
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,3,2.96080436,11.11340206,4.195876289,97
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,4,2.915343892,11.05617978,4.101123596,89
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,5,2.816240676,12.56701031,4.092783505,97
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,6,2.84072662,12.24444444,4.266666667,90
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,7,2.92844591,11.18018018,4.153153153,111
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,8,2.915631448,11.2,4.266666667,105
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,9,2.826809673,10.79381443,4.319587629,97
140,3,100,1,10,50,TRUE,5,25,45,25,180,FALSE,10,3,10,2.732812959,12.61797753,4.191011236,89
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.618995365,16.81012658,3.670886076,79
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.049350296,13.75,3.960526316,76
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,3.120297892,14.72839506,3.888888889,81
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,2.775143208,16.98529412,4.161764706,68
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,3.049468794,14.59770115,4.126436782,87
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,2.827474112,15.16666667,4.166666667,78
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,3.004881605,14.95714286,4.114285714,70
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,2.888491764,14.59210526,4.118421053,76
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,3.096522196,12.74074074,4.049382716,81
141,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,2.930239869,15.84285714,4.057142857,70
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.586408955,14.53164557,3.82278481,79
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.280177999,11.59550562,3.887640449,89
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,2.886431666,17.36111111,4.083333333,72
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,3.167384673,14.34782609,3.902173913,92
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,3.412419552,10.9,3.866666667,90
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,3.394317874,11.82926829,3.780487805,82
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,3.349701014,8.933333333,3.904761905,105
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,3.32794652,10.48181818,3.981818182,110
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,2.789346416,13.71428571,4.314285714,70
142,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,3.297353253,11.54545455,3.898989899,99
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.776154088,13.31313131,3.696969697,99
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.189042958,13.21518987,3.987341772,79
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,2.97276391,16.61728395,3.975308642,81
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,3.042197264,14.44285714,3.985714286,70
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,3.270890337,12.12941176,3.976470588,85
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,3.320664607,12.4368932,3.873786408,103
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,3.324042077,11.37373737,3.868686869,99
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,3.399084702,11.29487179,3.769230769,78
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,3.227291855,13.62135922,3.893203883,103
143,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,3.33496758,12.46601942,3.825242718,103
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.864772829,8.057142857,3.647619048,105
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.014783398,12.49382716,3.962962963,81
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,2.944401269,15.7012987,4.12987013,77
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,3.157293587,12.5974026,3.883116883,77
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,3.027865828,15.58108108,3.878378378,74
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,3.133921514,13.22222222,3.975308642,81
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,3.281848015,12.51851852,3.814814815,81
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,3.163719171,11.19480519,4.025974026,77
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,3.223047964,13.25882353,3.847058824,85
144,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,3.185929257,10.90697674,4.151162791,86
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.830406518,11.98837209,3.581395349,86
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,2.95316262,15.22058824,4.058823529,68
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,2.939398795,14.95121951,4.280487805,82
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,3.172799508,14.75,3.8625,80
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,2.875648526,14.75,4.078125,64
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,3.053114554,15.32911392,3.911392405,79
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,2.813395835,17.67142857,4.1,70
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,3.135182584,12.6547619,3.952380952,84
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,2.872456613,15.64179104,4.28358209,67
145,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,2.986698563,15.64556962,3.987341772,79
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.842158783,11.56,3.546666667,75
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.239800757,10.45121951,4.146341463,82
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,2.923493896,16.45454545,4.038961039,77
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,3.317576528,11.96296296,3.888888889,81
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,3.188496164,13.05405405,4.081081081,74
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,2.932611124,15.68493151,4.123287671,73
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,2.905356085,15.09876543,4.172839506,81
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,3.046605353,13.80519481,4.077922078,77
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,3.078552515,15.34285714,3.828571429,70
146,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,3.16139267,13.45333333,3.933333333,75
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.563058958,17.4125,3.725,80
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.031040223,18.38271605,3.950617284,81
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,2.973261818,15.3625,4.15,80
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,4,2.929921378,16.75,3.986111111,72
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,5,2.737421097,16.2739726,4.205479452,73
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,6,3.244657183,13.83529412,3.952941176,85
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,7,3.291323624,10.77922078,3.974025974,77
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,8,3.070435821,14.56321839,4.057471264,87
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,9,2.952311916,15.35443038,4,79
147,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,10,3.040920326,14.10714286,4.023809524,84
148,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,1,3.769942364,13.59375,3.645833333,96
148,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,2,3.170082651,14.13888889,3.944444444,72
148,3,100,1,10,50,TRUE,5,25,60,25,180,TRUE,10,3,3,3.150176089,13.55913978,4.086021505,93
